station_name,elevation,Date,OneDayPriorRainfallOrigin,TenDayPriorOrigin,OneDayPriorRainfall,threedaysprior,sevendaysprior,tendaysprior,Flood,,
,0,09/03/2014,0.6,12.8,10.9,84.7,325.7,358.7,0,,
,0,10/03/2014,0,12.4,39.2,100.1,331.7,367.9,0,,
,0,11/03/2014,0,20.5,73.8,133.7,292.5,344.6,0,,
,0,12/03/2014,0,26.8,60.9,131.2,234.8,324.5,0,,
,0,13/03/2014,0,27.3,59.9,70.6,194,305.2,0,,
,0,14/03/2014,0.2,27.7,70.3,87.2,150,285.2,0,,
,0,15/03/2014,0,28.2,10.7,10.7,133.4,241.5,0,,
,0,16/03/2014,0,28.3,16.9,33,164.3,301,0,,
,0,17/03/2014,8.2,28.3,0,20.1,187.3,323.8,0,,
,0,18/03/2014,3.8,21.3,16.1,32,213.9,344.6,0,,
,0,19/03/2014,0.2,18.3,20.1,73.8,268,366.3,0,,
,0,20/03/2014,8.1,18.1,15.9,57.5,287.6,374.6,0,,
,0,21/03/2014,6.3,10.7,53.7,93.6,292.5,375.6,0,,
,0,22/03/2014,0.5,4.4,41.6,68.2,276.6,366.2,0,,
,0,23/03/2014,0.4,6.7,39.9,110.1,263.4,358.4,0,,
,0,24/03/2014,0.7,9.2,26.6,66.3,240.4,379.4,0,,
,0,25/03/2014,0.1,12,70.2,91,258.1,426.2,0,,
,0,26/03/2014,0,37,39.7,77.5,221.7,356,0,,
,0,27/03/2014,1.2,52,20.8,49.2,242.9,337.1,0,,
,0,28/03/2014,0.8,54.2,37.8,54.7,295.5,328.9,0,,
,0,29/03/2014,0,66.3,28.4,72.7,257.7,291.1,0,,
,0,30/03/2014,0.7,70,16.9,50.7,250.1,301.9,0,,
,0,31/03/2014,0,69.9,44.3,105.2,245.8,317.2,0,,
,0,01/04/2014,2.8,72,33.8,107.2,201.5,272.9,0,,
,0,02/04/2014,2.9,74.4,60.9,60.9,206.9,239.1,0,,
,0,03/04/2014,3.5,78.3,73.4,94.2,178.2,178.2,0,,
,0,04/04/2014,25.1,79.6,0,12.6,104.8,104.8,0,,
,0,05/04/2014,15,63.9,20.8,20.8,104.8,104.8,0,,
,0,06/04/2014,3.4,51.1,12.6,51.8,84,106.9,0,,
,0,07/04/2014,12.9,51.1,0,32.2,71.4,99,0,,
,0,08/04/2014,3.7,42.4,39.2,39.2,71.4,139.9,0,,
,0,09/04/2014,0.6,43.5,32.2,32.2,55.1,131.5,0,,
,0,10/04/2014,2.1,47.9,0,0,27.6,118.2,0,,
,0,11/04/2014,5.2,49.7,0,0,68.5,166.4,0,,
,0,12/04/2014,6.8,49.3,0,0,99.3,181.3,0,,
,0,13/04/2014,4.8,51.7,0,22.9,118.2,181.3,0,,
,0,14/04/2014,9.4,55.7,0,4.7,166.4,210.7,0,,
,0,15/04/2014,2.2,58.1,22.9,63.8,181.3,273.9,0,,
,0,16/04/2014,3.4,59.8,4.7,35.5,158.4,306.6,0,,
,0,17/04/2014,4.2,61.5,40.9,59.8,183.1,334.3,0,,
,0,18/04/2014,4.8,72.5,30.8,79,205.4,319.2,0,,
,0,19/04/2014,5,78.7,18.9,33.8,230.2,330.2,0,,
,0,20/04/2014,3.9,92.6,48.2,48.2,243.7,349.5,0,,
,0,21/04/2014,4.8,102.9,14.9,44.3,221.3,333.7,0,,
,0,22/04/2014,9.2,100.8,0,63.2,248.2,344.7,0,,
,0,23/04/2014,8.8,106.4,29.4,85,286.4,356.2,0,,
,0,24/04/2014,11.8,110.5,63.2,95.6,289.4,326.8,0,,
,0,25/04/2014,3.9,123.1,55.6,81.4,252.1,263.6,0,,
,0,26/04/2014,5.1,170.9,32.4,74.2,208,208,0,,
,0,27/04/2014,15.2,225.6,25.8,64,175.6,215,0,,
,0,28/04/2014,11,224.1,41.8,74.2,149.8,226.5,0,,
,0,29/04/2014,18.9,224,38.2,64.1,108,197.6,0,,
,0,30/04/2014,14.2,214.2,32.4,43.9,109.2,159.4,0,,
,0,01/05/2014,2.7,210,25.9,25.9,114.1,137.9,0,,
,0,02/05/2014,14.8,208.9,11.5,11.5,101.1,130.7,0,,
,0,03/05/2014,12.9,195.3,0,0,89.6,119.2,0,,
,0,04/05/2014,24.4,182.7,0,39.4,100.5,164,0,,
,0,05/05/2014,51.7,164.1,,37.3,119.2,171.9,0,,
,0,06/05/2014,59.8,117.8,39.4,52.3,119.2,232.7,0,,
,0,07/05/2014,13.7,58.3,37.3,37.3,124.6,232.6,0,,
,0,08/05/2014,10.9,44.6,12.9,23.8,95.2,206.2,0,,
,0,09/05/2014,9.1,34.6,0,18.7,143.1,207.8,0,,
,0,10/05/2014,10,26.6,10.9,10.9,182.4,244,0,,
,0,11/05/2014,1.6,19.7,18.7,63.5,182.4,239.9,0,,
,0,12/05/2014,1.2,34,0,7.9,178.2,241.5,0,,
,0,13/05/2014,0.3,37.6,44.8,105.6,214.4,281.2,0,,
,0,14/05/2014,5.8,40.1,7.9,47.2,176.4,257.1,0,,
,0,15/05/2014,5.4,43.2,60.8,71.7,188.8,288.9,0,,
,0,16/05/2014,0.3,46.4,39.3,53.8,167.7,246.3,0,,
,0,17/05/2014,0,49.8,10.9,47.1,149.1,242.4,0,,
,0,18/05/2014,0.9,60,14.5,21.3,177.9,268.4,0,,
,0,19/05/2014,1.1,78.5,36.2,56.5,181.6,294.2,0,,
,0,20/05/2014,3.1,82,6.8,46.5,180.8,318.2,0,,
,0,21/05/2014,15.9,92.2,20.3,41,210.9,400.8,0,,
,0,22/05/2014,4.8,82.5,39.7,79.4,230.9,380.5,0,,
,0,23/05/2014,2.8,81.3,20.7,38.9,251.4,364.6,0,,
,0,24/05/2014,8.9,101.7,39.7,75.1,320.1,362.8,0,,
,0,25/05/2014,8.6,110.9,18.2,55.1,280.4,323.1,0,,
,0,26/05/2014,3.7,107,35.4,75.7,286,304.9,0,,
,0,27/05/2014,10.2,111.1,36.9,97.1,269.5,269.5,0,,
,0,28/05/2014,19.4,105,40.3,129.7,232.6,237.2,0,,
,0,29/05/2014,4.6,90.9,60.2,60.2,192.3,196.9,0,,
,0,30/05/2014,13.3,100.9,89.4,113.2,132.1,136.7,0,,
,0,31/05/2014,6.2,93.4,0,18.9,47.3,47.3,0,,
,0,01/06/2014,3.6,89.2,23.8,23.8,47.3,47.3,0,,
,0,02/06/2014,23.2,90.9,18.9,18.9,23.5,28,0,,
,0,03/06/2014,18.1,85.7,0,0,4.6,9.1,0,,
,0,04/06/2014,4.7,72.4,0,4.6,4.6,9.1,0,,
,0,05/06/2014,7.8,69.2,0,0,9.1,23.7,0,,
,0,06/06/2014,4.1,63.6,4.6,4.6,9.1,47.4,0,,
,0,07/06/2014,5.3,60.7,0,0,4.5,67.1,0,,
,0,08/06/2014,14.6,56.1,0,0,19.1,90,0,,
,0,09/06/2014,5.8,45.5,0,4.5,42.8,90,0,,
,0,10/06/2014,2,44.7,0,0,67.1,90,0,,
,0,11/06/2014,5.3,48,4.5,4.5,90,90,0,,
,0,12/06/2014,18,49.1,0,14.6,85.5,85.5,0,,
,0,13/06/2014,4.8,36.3,0,23.7,85.5,85.5,0,,
,0,14/06/2014,1.5,36.2,14.6,38.9,85.5,85.5,0,,
,0,15/06/2014,2.2,40.3,23.7,46.6,70.9,70.9,0,,
,0,16/06/2014,1.2,42.3,24.3,24.3,47.2,47.2,0,,
,0,17/06/2014,0.7,46.3,22.9,22.9,22.9,22.9,0,,
,0,18/06/2014,4,49.3,0,0,0,0,0,,
,0,19/06/2014,5,48.4,0,0,0,6.3,0,,
,0,20/06/2014,5.3,49.3,0,0,0,12.1,0,,
,0,21/06/2014,6.4,51.8,0,0,0,12.1,0,,
,0,22/06/2014,5.2,63.9,0,0,6.3,31.8,0,,
,0,23/06/2014,4.7,63.1,0,0,12.1,60.7,0,,
,0,24/06/2014,5.6,61.4,0,0,12.1,75.3,0,,
,0,25/06/2014,4.2,59.8,0,0,31.8,75.3,0,,
,0,26/06/2014,5.2,68.2,0,6.3,60.7,75.3,0,,
,0,27/06/2014,3.7,74.5,0,5.8,75.3,75.3,0,,
,0,28/06/2014,3.1,78.1,6.3,6.3,75.3,96.1,0,,
,0,29/06/2014,5.9,82.6,5.8,25.5,69,98,0,,
,0,30/06/2014,7.8,84.4,0,28.9,63.2,92.2,0,,
,0,01/07/2014,18.5,98.3,19.7,34.3,84,106.8,0,,
,0,02/07/2014,4.4,81.7,28.9,28.9,72.5,87.1,0,,
,0,03/07/2014,3,81.6,14.6,14.6,43.6,58.2,0,,
,0,04/07/2014,4,83.2,,0,43.6,43.6,0,,
,0,05/07/2014,12.6,87.5,,20.8,43.6,43.6,0,,
,0,06/07/2014,11.5,78.5,,8.2,43.6,43.6,0,,
,0,07/07/2014,7.3,70.2,20.8,20.8,43.6,43.6,0,,
,0,08/07/2014,7.6,64.4,8.2,22.8,22.8,22.8,0,,
,0,09/07/2014,7.7,60.4,0,0,14.6,18.9,0,,
,0,10/07/2014,21.7,58.4,14.6,14.6,14.6,30.1,0,,
,0,11/07/2014,1.9,39.3,0,0,0,15.5,0,,
,0,12/07/2014,4.3,40.1,0,0,4.3,15.5,0,,
,0,13/07/2014,4.6,42.7,0,0,15.5,15.5,0,,
,0,14/07/2014,8.3,42.7,0,0,15.5,15.5,0,,
,0,15/07/2014,3.6,38.2,0,0,15.5,15.5,0,,
,0,16/07/2014,3.2,37.1,0,4.3,15.5,15.5,0,,
,0,17/07/2014,1.5,38.4,0,11.2,15.5,15.5,0,,
,0,18/07/2014,3.6,52.6,4.3,4.3,15.5,15.5,0,,
,0,19/07/2014,5.7,57,11.2,11.2,11.2,11.2,0,,
,0,20/07/2014,2.6,58.4,0,0,0,0,0,,
,0,21/07/2014,2.7,58.7,0,0,0,0,0,,
,0,22/07/2014,6.9,58.6,0,0,0,0,0,,
,0,23/07/2014,4.6,58.5,0,0,0,14.8,0,,
,0,24/07/2014,3.8,61.4,0,0,0,24,0,,
,0,25/07/2014,2.5,66.4,0,0,0,29.8,0,,
,0,26/07/2014,4.5,71.7,0,0,14.8,29.8,0,,
,0,27/07/2014,15.7,77.9,0,0,24,44.4,0,,
,0,28/07/2014,8,65,0,0,29.8,44.4,0,,
,0,29/07/2014,7.1,59.7,0,0,29.8,78,0,,
,0,30/07/2014,2.9,61.2,0,14.8,44.4,78,0,,
,0,31/07/2014,2.6,60,0,9.2,44.4,78,0,,
,0,01/08/2014,6.8,62.9,14.8,20.6,78,114.9,0,,
,0,02/08/2014,7.5,69.8,9.2,9.2,63.2,100.1,0,,
,0,03/08/2014,8.8,67,5.8,20.4,54,121.5,0,,
,0,04/08/2014,7.8,79.9,0,0,85.1,152.6,0,,
,0,05/08/2014,10.7,82.8,14.6,48.2,85.1,163,0,,
,0,06/08/2014,2.8,94,0,0,101.1,148.4,0,,
,0,07/08/2014,2.7,105.2,33.6,33.6,138,178.8,0,,
,0,08/08/2014,8.6,114.7,0,36.9,114.8,145.2,0,,
,0,09/08/2014,1.7,119,0,0,114.8,163.6,0,,
,0,10/08/2014,5.5,124.9,36.9,67.5,145.2,180.8,0,,
,0,11/08/2014,13.7,124.3,0,36.9,108.3,143.9,0,,
,0,12/08/2014,4.7,122.2,30.6,41,126.7,157.9,0,,
,0,13/08/2014,21.7,145.1,36.9,36.9,113.3,140.6,0,,
,0,14/08/2014,10.7,136.2,10.4,40.8,76.4,103.7,0,,
,0,15/08/2014,21.9,130.4,0,0,80,93.3,0,,
,0,16/08/2014,14,110.2,30.4,48.8,93.3,100.6,0,,
,0,17/08/2014,12.2,96.3,0,17.2,62.9,99,0,,
,0,18/08/2014,12.9,84.1,18.4,18.4,62.9,134.3,0,,
,0,19/08/2014,7.6,71.2,17.2,31.2,51.8,115.9,0,,
,0,20/08/2014,4.9,66.6,0,13.3,63.4,132.3,0,,
,0,21/08/2014,11.6,66.8,14,14,98.7,139.6,0,,
,0,22/08/2014,27.6,56,13.3,13.3,84.7,125.6,0,,
,0,23/08/2014,12.8,36.9,0,7.3,105,145.5,0,,
,0,24/08/2014,4.9,34,0,28.8,112.3,183.1,0,,
,0,25/08/2014,1.7,42.4,7.3,42.6,112.3,183.1,0,,
,0,26/08/2014,0.1,50.7,28.8,28.8,138.2,175.8,0,,
,0,27/08/2014,0,58.7,35.3,68.9,147,177.2,0,,
,0,28/08/2014,0,70.5,0,7.3,111.7,141.9,0,,
,0,29/08/2014,3,87.2,33.6,33.6,111.7,141.9,0,,
,0,30/08/2014,5.1,91.5,7.3,40.5,108.3,118.6,0,,
,0,31/08/2014,0.8,98.2,0,37.6,101,131.9,0,,
,0,01/09/2014,8.5,117.3,33.2,33.2,101,160.8,0,,
,0,02/09/2014,9.9,114.4,37.6,37.6,78.1,127.6,0,,
,0,03/09/2014,13.3,111.5,0,30.2,61.1,90,0,,
,0,04/09/2014,10,106.9,0,0,90,90,0,,
,0,05/09/2014,8.1,103.7,30.2,30.2,90,108.7,0,,
,0,06/09/2014,11.8,110.7,,10.3,59.8,94.8,0,,
,0,07/09/2014,16.7,106.7,,20.6,59.8,130.4,0,,
,0,08/09/2014,7.3,102,10.3,39.2,78.5,139.1,0,,
,0,09/09/2014,11.8,98.5,20.6,20.6,84.5,128.8,0,,
,0,10/09/2014,19.9,95.7,28.9,28.9,99.5,118.5,0,,
,0,11/09/2014,5.6,77.6,0,0,79.3,100.9,0,,
,0,12/09/2014,7,72.2,0,18.7,79.3,100.9,0,,
,0,13/09/2014,8.7,68.1,0,16.3,89.6,149.6,0,,
,0,14/09/2014,6.8,63.9,18.7,54.3,100.9,193.8,0,,
,0,15/09/2014,15.1,65.5,16.3,25,82.2,225.7,0,,
,0,16/09/2014,7.8,73.1,35.6,35.6,114.6,258.3,0,,
,0,17/09/2014,12,85.3,8.7,19,123.2,262.5,0,,
,0,18/09/2014,3.8,80.5,0,11.3,165.1,300.6,0,,
,0,19/09/2014,9,86.9,10.3,10.3,214,326.5,0,,
,0,20/09/2014,1.8,90.6,11.3,60,243.5,341.8,0,,
,0,21/09/2014,0.2,105.8,0,44.2,279,330.5,0,,
,0,22/09/2014,2.9,113.2,48.7,99.3,304.9,330.5,0,,
,0,23/09/2014,4.5,134.2,44.2,93.1,281.8,281.8,0,,
,0,24/09/2014,8.4,160.9,50.6,90.4,237.6,237.6,0,,
,0,25/09/2014,22.7,163.1,48.9,95.7,187,187,0,,
,0,26/09/2014,20,145.7,39.8,65.7,138.1,146.8,0,,
,0,27/09/2014,7.2,135.7,46.8,72.4,98.3,116.6,0,,
,0,28/09/2014,10.2,145.1,25.9,25.9,51.5,90.1,0,,
,0,29/09/2014,12.7,149.8,25.6,25.6,34.3,88.6,0,,
,0,30/09/2014,17,154.7,0,0,18.3,73.3,0,,
,0,01/10/2014,7.6,150.9,0,0,38.6,86.5,0,,
,0,02/10/2014,23.9,149,0,0,63,86.5,0,,
,0,03/10/2014,31.2,133.7,0,8.7,73.3,86.5,0,,
,0,04/10/2014,10.6,106.9,0,9.6,86.5,86.5,0,,
,0,05/10/2014,5.3,103.7,8.7,29,86.5,86.5,0,,
,0,06/10/2014,10,111.6,9.6,34,77.8,84.2,0,,
,0,07/10/2014,16.6,190.7,20.3,30.6,68.2,74.6,0,,
,0,08/10/2014,14.9,204.5,24.4,37.6,47.9,54.3,0,,
,0,09/10/2014,17.6,235.8,10.3,10.3,29.9,58.8,0,,
,0,10/10/2014,13.2,228.5,13.2,13.2,19.6,48.5,0,,
,0,11/10/2014,5.7,218.6,0,0,6.4,35.3,0,,
,0,12/10/2014,8.6,222,0,0,35.3,49.9,0,,
,0,13/10/2014,4.4,221.1,0,6.4,35.3,88.3,0,,
,0,14/10/2014,7.4,233.4,0,0,35.3,120.7,0,,
,0,15/10/2014,13.2,235.9,6.4,6.4,49.9,142.3,0,,
,0,16/10/2014,89.1,234.6,0,28.9,81.9,155.3,0,,
,0,17/10/2014,30.4,153.9,0,0,114.3,190.7,0,,
,0,18/10/2014,46.2,134.6,28.9,28.9,135.9,215.5,0,,
,0,19/10/2014,10.3,102.7,0,14.6,126.4,197.2,0,,
,0,20/10/2014,3.3,104.8,0,38.4,161.8,197.2,0,,
,0,21/10/2014,9.1,126,14.6,47,186.6,197.2,0,,
,0,22/10/2014,7.7,125,38.4,60,182.6,194.3,0,,
,0,23/10/2014,16.7,118.5,32.4,51.8,144.2,170.8,0,,
,0,24/10/2014,9.9,112.6,21.6,57,111.8,157,0,,
,0,25/10/2014,11.9,117.2,19.4,44.2,101.9,156.8,0,,
,0,26/10/2014,8.4,122.8,35.4,46,97.4,184.3,0,,
,0,27/10/2014,11.1,126.2,24.8,24.8,80.6,190,0,,
,0,28/10/2014,14.3,118,10.6,10.6,77.2,205.7,0,,
,0,29/10/2014,12.4,104.2,0,11.7,113.5,195.1,0,,
,0,30/10/2014,24.5,91.8,0,14.9,154.6,195.1,0,,
,0,31/10/2014,8.1,67.3,11.7,30.3,195.1,207.4,0,,
,0,01/11/2014,1.2,59.5,14.9,36.3,183.4,195.7,0,,
,0,02/11/2014,10.8,68.2,18.6,65.5,168.5,195.4,0,,
,0,03/11/2014,14.5,166.6,21.4,62.5,162.2,198.5,0,,
,0,04/11/2014,17.5,164.7,46.9,87.4,140.8,177.1,0,,
,0,05/11/2014,11.8,166.3,41.1,41.1,108.5,149,0,,
,0,06/11/2014,2.9,156.2,40.5,40.5,89.1,112.3,0,,
,0,07/11/2014,0.5,163.9,,12.3,48.6,86,0,,
,0,08/11/2014,0,165.7,0,0,67.4,134.9,0,,
,0,09/11/2014,0,169.3,12.3,26.9,71.8,186.5,0,,
,0,10/11/2014,0.3,187.8,0,21.7,73.7,195.9,0,,
,0,11/11/2014,9.9,210.7,14.6,14.6,122.6,212,0,,
,0,12/11/2014,109.2,237.5,21.7,40.5,159.6,214.6,0,,
,0,13/11/2014,12.6,149.9,0,4.4,159.6,192.9,0,,
,0,14/11/2014,19.1,149.1,18.8,33,175.7,213.6,0,,
,0,15/11/2014,1.7,139.6,4.4,53.3,174.1,207.4,0,,
,0,16/11/2014,10.6,143.9,14.2,65.8,169.7,212.9,0,,
,0,17/11/2014,2.3,145.4,48.9,70.6,176.2,210.1,0,,
,0,18/11/2014,3.6,167.4,51.6,67.7,139.9,176.1,0,,
,0,19/11/2014,18.5,182.7,21.7,38.9,98.2,144.2,0,,
,0,20/11/2014,23.2,168.8,16.1,16.1,87.9,156.4,0,,
,0,21/11/2014,36.7,145.8,17.2,37.9,86.7,160.5,0,,
,0,22/11/2014,21.6,113.8,0,12.6,89.2,165.1,0,,
,0,23/11/2014,11.8,99.1,20.7,30.6,123.1,184,0,,
,0,24/11/2014,9.6,95,12.6,24,122.6,181.2,0,,
,0,25/11/2014,6,85.9,9.9,24.8,131.8,168.6,0,,
,0,26/11/2014,12.1,84.4,11.4,31.1,140.8,158.7,0,,
,0,27/11/2014,24.3,79.7,14.9,48.8,147.3,147.3,0,,
,0,28/11/2014,18.9,58.1,19.7,39.9,132.4,132.4,0,,
,0,29/11/2014,4.6,47.7,33.9,55.7,112.7,112.7,0,,
,0,30/11/2014,0.2,55.8,20.2,39.1,78.8,78.8,0,,
,0,01/12/2014,4.7,65.2,21.8,39.7,58.6,72.8,0,,
,0,02/12/2014,6.9,69.8,18.9,18.9,36.8,70.7,0,,
,0,03/12/2014,7.7,75.9,17.9,17.9,17.9,100.3,0,,
,0,04/12/2014,0.5,76.1,0,0,14.2,91.1,0,,
,0,05/12/2014,4.5,76.5,0,0,33.9,91.1,0,,
,0,06/12/2014,7.4,77.5,0,0,82.4,91.1,0,,
,0,07/12/2014,2.7,72,0,0,91.1,91.1,0,,
,0,08/12/2014,8.5,84.6,0,14.2,91.1,93.5,0,,
,0,09/12/2014,12.7,99.2,0,19.7,91.1,107.6,0,,
,0,10/12/2014,9.6,95.3,14.2,62.7,91.1,119.2,0,,
,0,11/12/2014,9.3,101.8,19.7,28.4,79.3,115.2,0,,
,0,12/12/2014,13,95.1,48.5,48.5,73.7,104.6,0,,
,0,13/12/2014,7.9,108.5,8.7,8.7,36.8,66.9,0,,
,0,14/12/2014,0.9,133.2,0,0,38.3,70.1,0,,
,0,15/12/2014,5.5,166,0,2.4,47.4,78.5,0,,
,0,16/12/2014,1.9,259,0,14.1,58.2,98.4,0,,
,0,17/12/2014,15.3,280.1,2.4,14,70.1,98.4,0,,
,0,18/12/2014,23.1,264.8,14.1,24.3,76.1,96,0,,
,0,19/12/2014,8.8,250.1,11.6,20.7,81.9,81.9,0,,
,0,20/12/2014,16.1,241.4,10.2,21,70.3,70.3,0,,
,0,21/12/2014,2.6,226.7,9.1,21,60.1,74.3,0,,
,0,22/12/2014,26.4,225.4,10.8,19.2,51,81.6,0,,
,0,23/12/2014,32.6,199.6,11.9,31.8,40.2,99.1,0,,
,0,24/12/2014,33.7,167,8.4,8.4,42.5,107.8,0,,
,0,25/12/2014,98.5,133.3,19.9,19.9,50.5,129.5,0,,
,0,26/12/2014,23,35.6,0,0,58.9,132.8,0,,
,0,27/12/2014,0,13.4,0,0,79.5,174.6,0,,
,0,28/12/2014,8.4,28.6,0,14.2,109.6,206,0,,
,0,29/12/2014,0.1,45.4,0,16.4,132.8,241.2,0,,
,0,30/12/2014,1.4,45.3,14.2,42.5,174.6,241.2,0,,
,0,31/12/2014,1.3,43.9,16.4,37,191.8,227,0,,
,0,01/01/2015,0.6,42.6,28.3,58.4,210.6,210.6,0,,
,0,02/01/2015,0,42.2,20.6,43.8,182.3,202.7,0,,
,0,03/01/2015,0,42.3,30.1,71.9,161.7,193.3,0,,
,0,04/01/2015,0.8,42.3,23.2,54.6,131.6,163.2,0,,
,0,05/01/2015,0.8,41.8,41.8,77,128.8,140,0,,
,0,06/01/2015,15.2,43,31.4,31.4,98.2,106,0,,
,0,07/01/2015,25.2,28.1,35.2,35.2,66.8,82.7,0,,
,0,08/01/2015,0,3.8,0,0,31.6,54.7,0,,
,0,09/01/2015,0,4,0,20.4,39.4,70.8,0,,
,0,10/01/2015,0,5.7,0,11.2,47.5,86.9,0,,
,0,11/01/2015,0.2,5.9,20.4,20.4,54.7,110.2,0,,
,0,12/01/2015,0.1,5.7,11.2,11.2,50.4,97,0,,
,0,13/01/2015,0,5.6,0,7.8,55.3,109.1,0,,
,0,14/01/2015,0.3,5.7,0,8.1,78.6,155.2,0,,
,0,15/01/2015,2,11.1,7.8,15,85.8,202.1,0,,
,0,16/01/2015,0.3,19.9,8.1,24.2,101.3,213.5,0,,
,0,17/01/2015,0.9,20.3,7.2,23.3,139.3,284.3,0,,
,0,18/01/2015,0.2,19.6,16.1,39.4,179,298.4,0,,
,0,19/01/2015,1.7,19.9,16.1,23.3,182.1,308.5,0,,
,0,20/01/2015,0.2,29.7,23.3,46.6,244.9,292.4,0,,
,0,21/01/2015,0,33.9,7.2,53.3,242.9,269.1,0,,
,0,22/01/2015,0,36.7,23.3,70.2,261.9,261.9,0,,
,0,23/01/2015,0.1,37.2,46.1,65.3,238.6,267.4,0,,
,0,24/01/2015,5.7,44.1,46.9,125.8,192.5,242.7,0,,
,0,25/01/2015,10.8,48.5,19.2,40.5,145.6,212.5,0,,
,0,26/01/2015,0.7,39.5,78.9,105.1,155.2,214.4,0,,
,0,27/01/2015,0.2,43.5,21.3,21.3,97.7,148.4,0,,
,0,28/01/2015,0.5,51.1,26.2,26.2,93.1,138.3,0,,
,0,29/01/2015,11.5,51.9,0,0,88,129.7,0,,
,0,30/01/2015,4.4,40.4,0,28.8,100.9,129.7,0,,
,0,31/01/2015,2.8,44.9,0,21.4,112.1,129.7,0,,
,0,01/02/2015,0.5,59.9,28.8,45.5,129.7,135.4,0,,
,0,02/02/2015,7,71.9,21.4,42.5,100.9,106.6,0,,
,0,03/02/2015,10.1,69.8,16.7,29.6,79.5,101.6,0,,
,0,04/02/2015,1.8,72.5,21.1,32.3,68.5,100.5,0,,
,0,05/02/2015,4.7,71.1,12.9,30.5,47.4,82.5,0,,
,0,06/02/2015,7.8,66.4,11.2,11.2,50.9,72,0,,
,0,07/02/2015,1.3,58.6,17.6,17.6,55.3,77.2,0,,
,0,08/02/2015,0,59.3,,5.7,40.8,59.6,0,,
,0,09/02/2015,8.9,59.7,0,0,43.2,59.6,0,,
,0,10/02/2015,17.8,50.8,5.7,22.1,59.6,59.6,0,,
,0,11/02/2015,12.5,33,0,15.6,53.9,70,0,,
,0,12/02/2015,4.9,20.5,16.4,19.5,53.9,87.7,0,,
,0,13/02/2015,12.8,17.1,15.6,18,37.5,85.5,0,,
,0,14/02/2015,0.4,7.2,3.1,19.5,38,84.8,0,,
,0,15/02/2015,0,9,2.4,2.4,52.6,97.8,0,,
,0,16/02/2015,0,9.2,16.4,16.4,64.4,123.8,0,,
,0,17/02/2015,2,12,0,0,62.9,134.2,0,,
,0,18/02/2015,0.4,18.9,0,16.1,79,175.1,0,,
,0,19/02/2015,0,20.9,0,17.7,107.4,188.7,0,,
,0,20/02/2015,0,23.8,16.1,30.3,134.2,204.8,0,,
,0,21/02/2015,0,26.3,17.7,32.6,159,197.6,0,,
,0,22/02/2015,1.5,28,14.2,30.3,154.9,207.2,0,,
,0,23/02/2015,2.9,32.7,14.9,43.3,156.8,217.9,0,,
,0,24/02/2015,2.2,30.8,16.1,42.9,150.8,227.1,0,,
,0,25/02/2015,0.2,29.5,28.4,69.3,162,227.6,0,,
,0,26/02/2015,2.8,31.8,26.8,40.4,158.5,213,0,,
,0,27/02/2015,8.9,29.3,40.9,57,155.8,200.4,0,,
,0,28/02/2015,2.4,21,13.6,22.5,131.5,167.9,0,,
,0,01/03/2015,2.9,20.6,16.1,43.4,131.7,165.5,0,,
,0,02/03/2015,2.5,17.8,8.9,33.8,129.8,169.7,0,,
,0,03/03/2015,1.7,20.1,27.3,51.4,129.3,160.8,0,,
,0,04/03/2015,6.2,25.3,24.9,41.5,113.2,174.6,0,,
,0,05/03/2015,1,45.5,24.1,37.9,108.6,153.6,0,,
,0,06/03/2015,0.9,45.5,16.6,30.8,84.5,129.5,0,,
,0,07/03/2015,2.5,45,13.8,22.2,109,159.6,0,,
,0,08/03/2015,0.3,44.4,14.2,25.4,99.1,187,0,,
,0,09/03/2015,0.6,48.6,8.4,28.7,84.9,210.1,0,,
,0,10/03/2015,2,48.9,11.2,11.2,123.2,228.6,0,,
,0,11/03/2015,0.1,46.9,20.3,61.4,153.2,238.1,0,,
,0,12/03/2015,4.8,46.8,0,3.9,170.2,228.6,0,,
,0,13/03/2015,6.9,42,41.1,41.1,197.1,228.6,0,,
,0,14/03/2015,26.4,35.3,3.9,50.6,176.7,201.2,0,,
,0,15/03/2015,1,8.9,0,41.2,183.6,231.2,0,,
,0,16/03/2015,0.4,7.9,46.7,84,183.6,265.3,0,,
,0,17/03/2015,1.9,8.6,41.2,68.1,150.6,235.3,0,,
,0,18/03/2015,4.5,16.3,37.3,58,143.3,202.2,0,,
,0,19/03/2015,0.9,24.3,26.9,37.7,140.1,164.9,0,,
,0,20/03/2015,0,32.3,20.7,20.7,129.9,138,0,,
,0,21/03/2015,0,38.1,10.8,24.5,117.3,137.8,0,,
,0,22/03/2015,0,46.1,0,33.9,106.5,131.1,0,,
,0,23/03/2015,0.2,58.8,13.7,47.8,106.5,131.1,0,,
,0,24/03/2015,0,65.8,33.9,50.6,113.3,117.4,0,,
,0,25/03/2015,0,72.5,34.1,42.2,83.5,83.5,0,,
,0,26/03/2015,1.1,75.9,16.7,16.7,49.4,49.4,0,,
,0,27/03/2015,9.6,76,8.1,8.1,32.7,49,0,,
,0,28/03/2015,12.5,71.8,0,20.5,24.6,40.9,0,,
,0,29/03/2015,8.9,86.3,0,4.1,24.6,40.9,0,,
,0,30/03/2015,5.8,81.4,20.5,20.5,40.9,55.2,0,,
,0,31/03/2015,8,77.3,4.1,4.1,20.4,51.6,0,,
